sat1_id,sat1_name,sat2_id,sat2_name,miss_distance_km,relative_velocity_km_s,bstar_1,bstar_2,target_risk_score
81102,OBJECT_81102,30445,OBJECT_30445,568.494,13.1541,0.0014501,0.00041912,0.0002
81102,OBJECT_81102,30037,OBJECT_30037,791.8317,13.5999,0.0014501,0.00017439,0.0001
81102,OBJECT_81102,32419,OBJECT_32419,2217.0676,7.7622,0.0014501,0.00025096,0.0002
81102,OBJECT_81102,32230,OBJECT_32230,506.3077,9.0668,0.0014501,0.0016161,0.0002
81102,OBJECT_81102,31256,OBJECT_31256,549.5378,7.1475,0.0014501,0.0017416999999999999,0.0002
81102,OBJECT_81102,34376,OBJECT_34376,352.2868,14.9979,0.0014501,0.0010195,0.0002
81102,OBJECT_81102,35026,OBJECT_35026,1724.5359,11.7642,0.0014501,4.004e-05,0.0001
81102,OBJECT_81102,30515,OBJECT_30515,1054.0874,6.629,0.0014501,0.00059283,0.0002
81102,OBJECT_81102,35724,OBJECT_35724,3044.5533,10.6813,0.0014501,0.00016782,0.0001
81102,OBJECT_81102,29809,OBJECT_29809,698.4937,13.8981,0.0014501,0.00017709,0.0001
81102,OBJECT_81102,47067,OBJECT_47067,2338.4095,7.3507,0.0014501,0.0041627999999999995,0.0002
81102,OBJECT_81102,31072,OBJECT_31072,423.4461,15.6328,0.0014501,0.00047194,0.0002
81102,OBJECT_81102,35022,OBJECT_35022,887.5966,11.246,0.0014501,0.00033778000000000004,0.0002
81102,OBJECT_81102,34274,OBJECT_34274,1091.0754,13.1489,0.0014501,0.00051232,0.0002
81102,OBJECT_81102,37959,OBJECT_37959,1682.4102,13.0894,0.0014501,0.00030162,0.0002
81102,OBJECT_81102,33805,OBJECT_33805,1556.7979,10.5474,0.0014501,0.00019951,0.0001
81102,OBJECT_81102,30229,OBJECT_30229,1405.3012,14.535,0.0014501,0.0009600300000000001,0.0002
81102,OBJECT_81102,30279,OBJECT_30279,1613.9494,12.0463,0.0014501,0.00055934,0.0002
81102,OBJECT_81102,82432,OBJECT_82432,657.0043,12.7581,0.0014501,0.0002648,0.0002
81102,OBJECT_81102,35446,OBJECT_35446,612.4577,11.3957,0.0014501,6.4478e-05,0.0001
81102,OBJECT_81102,34750,OBJECT_34750,1246.1501,4.345,0.0014501,0.00059021,0.0001
81102,OBJECT_81102,31752,OBJECT_31752,1133.3978,13.5097,0.0014501,0.00030179,0.0002
81102,OBJECT_81102,31282,OBJECT_31282,491.9111,11.1084,0.0014501,6.693e-05,0.0001
81102,OBJECT_81102,31841,OBJECT_31841,2716.1813,10.2895,0.0014501,0.0007671700000000001,0.0002
81102,OBJECT_81102,30044,OBJECT_30044,908.0834,8.9122,0.0014501,0.0012194,0.0002
81102,OBJECT_81102,34971,OBJECT_34971,1104.4884,8.4811,0.0014501,0.00013504,0.0001
81102,OBJECT_81102,37021,OBJECT_37021,997.3114,15.2632,0.0014501,0.00036404,0.0002
81102,OBJECT_81102,34796,OBJECT_34796,1752.3379,4.6399,0.0014501,0.00036898,0.0001
81102,OBJECT_81102,36678,OBJECT_36678,420.662,13.6696,0.0014501,0.00020819,0.0002
81102,OBJECT_81102,34683,OBJECT_34683,1175.1829,12.3681,0.0014501,0.00059289,0.0002
81102,OBJECT_81102,32152,OBJECT_32152,675.9858,8.5961,0.0014501,0.0005263,0.0002
81102,OBJECT_81102,34139,OBJECT_34139,662.3297,5.034,0.0014501,0.00088411,0.0001
81102,OBJECT_81102,37550,OBJECT_37550,269.4307,14.99,0.0014501,0.00063604,0.0002
81102,OBJECT_81102,32212,OBJECT_32212,1940.7154,12.0755,0.0014501,0.00031247999999999996,0.0002
81102,OBJECT_81102,35620,OBJECT_35620,1581.8769,5.7193,0.0014501,0.0020165,0.0002
81102,OBJECT_81102,38017,OBJECT_38017,1133.1283,7.2801,0.0014501,0.0025864,0.0002
81102,OBJECT_81102,32218,OBJECT_32218,457.7299,6.7607,0.0014501,0.00060965,0.0002
81102,OBJECT_81102,31171,OBJECT_31171,1333.5017,13.4453,0.0014501,0.0018422,0.0002
81102,OBJECT_81102,35207,OBJECT_35207,902.2465,13.2895,0.0014501,0.0014451,0.0002
81102,OBJECT_81102,46986,OBJECT_46986,486.6391,15.5575,0.0014501,0.00017224000000000002,0.0001
81102,OBJECT_81102,30856,OBJECT_30856,2077.8809,8.4407,0.0014501,0.0032851000000000004,0.0002
81102,OBJECT_81102,31741,OBJECT_31741,1034.3026,10.7721,0.0014501,0.0004001,0.0002
81102,OBJECT_81102,31420,OBJECT_31420,841.5521,6.5594,0.0014501,0.0002443,0.0002
81102,OBJECT_81102,29843,OBJECT_29843,1819.0282,6.4724,0.0014501,0.00021232,0.0002
81102,OBJECT_81102,31208,OBJECT_31208,485.9691,8.4888,0.0014501,0.0014154,0.0002
81102,OBJECT_81102,37079,OBJECT_37079,713.4776,10.1488,0.0014501,0.00095067,0.0002
81102,OBJECT_81102,40233,OBJECT_40233,1695.8319,11.6199,0.0014501,0.0005118599999999999,0.0002
81102,OBJECT_81102,37969,OBJECT_37969,634.1028,9.8945,0.0014501,0.0017899,0.0002
81102,OBJECT_81102,34590,OBJECT_34590,699.8753,11.7923,0.0014501,8.2929e-05,0.0001
28931,OBJECT_28931,81102,OBJECT_81102,2765.5281,12.7316,0.00017204,0.0014501,0.0003
81102,OBJECT_81102,37593,OBJECT_37593,1594.5094,6.8988,0.0014501,0.00045446,0.0002
81102,OBJECT_81102,34819,OBJECT_34819,1309.6438,10.1996,0.0014501,0.00086205,0.0002
81102,OBJECT_81102,35663,OBJECT_35663,954.1678,10.9688,0.0014501,0.0006279,0.0002
81102,OBJECT_81102,41008,OBJECT_41008,5392.6197,8.3151,0.0014501,0.00040473,0.0002
81102,OBJECT_81102,30249,OBJECT_30249,445.6609,7.7028,0.0014501,0.0019045000000000002,0.0002
81102,OBJECT_81102,35105,OBJECT_35105,962.774,14.9497,0.0014501,0.00017863000000000002,0.0001
81102,OBJECT_81102,30480,OBJECT_30480,1443.9855,15.2541,0.0014501,0.00017813,0.0001
81102,OBJECT_81102,34077,OBJECT_34077,1275.4252,13.7704,0.0014501,0.0008949200000000001,0.0002
81102,OBJECT_81102,85246,OBJECT_85246,993.437,13.91,0.0014501,0.00030547999999999996,0.0002
81102,OBJECT_81102,36493,OBJECT_36493,372.4949,15.059,0.0014501,0.0007420700000000001,0.0002
81102,OBJECT_81102,34652,OBJECT_34652,1188.7525,14.0402,0.0014501,0.00051312,0.0002
81102,OBJECT_81102,31427,OBJECT_31427,229.0419,12.406,0.0014501,0.001698,0.0002
81102,OBJECT_81102,35888,OBJECT_35888,1720.5801,13.6654,0.0014501,0.00024911,0.0002
81102,OBJECT_81102,34114,OBJECT_34114,1265.0831,13.5755,0.0014501,0.0010372,0.0002
81102,OBJECT_81102,35144,OBJECT_35144,1889.2173,12.3941,0.0014501,0.0014233000000000002,0.0002
81102,OBJECT_81102,34726,OBJECT_34726,1675.7562,13.1801,0.0014501,0.00029105,0.0002
81102,OBJECT_81102,32132,OBJECT_32132,1168.2348,14.1628,0.0014501,0.00050266,0.0002
81102,OBJECT_81102,31416,OBJECT_31416,1173.6023,14.4084,0.0014501,0.0002052,0.0002
81102,OBJECT_81102,31285,OBJECT_31285,867.9551,13.7757,0.0014501,0.00010915999999999999,0.0001
81102,OBJECT_81102,31254,OBJECT_31254,561.9994,14.9064,0.0014501,0.00030874,0.0002
81102,OBJECT_81102,33900,OBJECT_33900,1451.8172,13.7541,0.0014501,0.00028618,0.0002
81102,OBJECT_81102,36058,OBJECT_36058,909.3312,14.4248,0.0014501,0.00022831000000000001,0.0002
81102,OBJECT_81102,34620,OBJECT_34620,1989.8039,2.9347,0.0014501,0.0015031,0.0
81102,OBJECT_81102,31964,OBJECT_31964,597.9252,11.3458,0.0014501,0.0013089999999999998,0.0002
81102,OBJECT_81102,29791,OBJECT_29791,294.5446,15.6657,0.0014501,0.0008998000000000001,0.0002
81102,OBJECT_81102,31367,OBJECT_31367,1299.078,7.8173,0.0014501,0.00034031,0.0002
81102,OBJECT_81102,34918,OBJECT_34918,1786.0388,10.5348,0.0014501,0.00051698,0.0002
81102,OBJECT_81102,31410,OBJECT_31410,641.6634,8.701,0.0014501,0.00047147,0.0002
81102,OBJECT_81102,30604,OBJECT_30604,316.1552,15.6761,0.0014501,0.00019049,0.0001
81102,OBJECT_81102,30719,OBJECT_30719,3630.6663,10.0633,0.0014501,0.0021415,0.0002
81102,OBJECT_81102,31763,OBJECT_31763,1130.3383,14.6758,0.0014501,0.00070945,0.0002
81102,OBJECT_81102,30821,OBJECT_30821,783.0328,9.5051,0.0014501,0.00051152,0.0002
81102,OBJECT_81102,81640,OBJECT_81640,541.1273,10.8032,0.0014501,0.00012975999999999998,0.0001
81102,OBJECT_81102,32177,OBJECT_32177,250.1188,15.6199,0.0014501,0.00048959,0.0002
81102,OBJECT_81102,34425,OBJECT_34425,752.0211,13.83,0.0014501,0.00021628,0.0002
81102,OBJECT_81102,36453,OBJECT_36453,1229.0771,8.3511,0.0014501,0.0006417899999999999,0.0002
81102,OBJECT_81102,30265,OBJECT_30265,320.7932,12.4832,0.0014501,0.0014199,0.0002
81102,OBJECT_81102,29844,OBJECT_29844,2727.7894,8.1925,0.0014501,0.00023273,0.0002
81102,OBJECT_81102,35883,OBJECT_35883,1639.1804,12.5165,0.0014501,0.00011412999999999999,0.0001
81102,OBJECT_81102,31255,OBJECT_31255,870.7128,7.7108,0.0014501,0.00011471,0.0001
81102,OBJECT_81102,36012,OBJECT_36012,2285.4032,12.4644,0.0014501,0.0010898,0.0002
81102,OBJECT_81102,34492,OBJECT_34492,802.088,14.2434,0.0014501,0.0018565,0.0002
81102,OBJECT_81102,30629,OBJECT_30629,455.1668,12.2623,0.0014501,0.0019717000000000003,0.0002
81102,OBJECT_81102,31418,OBJECT_31418,482.7648,10.8129,0.0014501,0.002641,0.0002
81102,OBJECT_81102,30388,OBJECT_30388,1141.1971,15.5603,0.0014501,0.00037322,0.0002
81102,OBJECT_81102,31919,OBJECT_31919,1081.7202,9.7264,0.0014501,0.00026144,0.0002
81102,OBJECT_81102,46974,OBJECT_46974,835.6832,11.8653,0.0014501,0.0013361,0.0002
81102,OBJECT_81102,30946,OBJECT_30946,1047.8308,11.8646,0.0014501,0.00046855000000000003,0.0002
81102,OBJECT_81102,32352,OBJECT_32352,2081.1586,10.7452,0.0014501,0.00012944,0.0001
81102,OBJECT_81102,33920,OBJECT_33920,381.557,9.4477,0.0014501,0.0010526,0.0002
81102,OBJECT_81102,31552,OBJECT_31552,1818.288,11.851,0.0014501,0.0016108000000000001,0.0002
81102,OBJECT_81102,33832,OBJECT_33832,1622.2807,4.5125,0.0014501,0.0007656,0.0001
81102,OBJECT_81102,37961,OBJECT_37961,1874.1748,9.9623,0.0014501,0.00057,0.0002
81102,OBJECT_81102,32197,OBJECT_32197,2596.2532,10.0393,0.0014501,0.00016961000000000002,0.0001
81102,OBJECT_81102,36531,OBJECT_36531,1432.7135,14.4109,0.0014501,0.0012405,0.0002
81102,OBJECT_81102,31524,OBJECT_31524,1633.2544,7.1969,0.0014501,5.5567000000000005e-05,0.0001
81102,OBJECT_81102,30647,OBJECT_30647,1290.2874,12.0838,0.0014501,0.0018212999999999999,0.0002
81102,OBJECT_81102,33906,OBJECT_33906,566.4109,11.4413,0.0014501,0.0010379,0.0002
81102,OBJECT_81102,35721,OBJECT_35721,2955.737,5.7533,0.0014501,0.00043043,0.0002
81102,OBJECT_81102,38064,OBJECT_38064,437.8337,10.6009,0.0014501,0.00045443,0.0002
81102,OBJECT_81102,30316,OBJECT_30316,1384.1892,13.2754,0.0014501,0.0013697000000000002,0.0002
81102,OBJECT_81102,33936,OBJECT_33936,267.6897,14.0952,0.0014501,0.00033838,0.0002
81102,OBJECT_81102,38119,OBJECT_38119,1144.6011,14.3224,0.0014501,0.0034503,0.0002
81102,OBJECT_81102,81838,OBJECT_81838,1444.66,11.8333,0.0014501,0.00090409,0.0002
81102,OBJECT_81102,32425,OBJECT_32425,395.9642,13.6176,0.0014501,0.00025183,0.0002
81102,OBJECT_81102,41828,OBJECT_41828,1085.3447,10.911,0.0014501,0.0031567,0.0002
81102,OBJECT_81102,37719,OBJECT_37719,1383.7418,14.4658,0.0014501,0.00029128,0.0002
81102,OBJECT_81102,34572,OBJECT_34572,729.6364,11.1487,0.0014501,0.0011692,0.0002
81102,OBJECT_81102,36996,OBJECT_36996,1099.5854,11.8003,0.0014501,0.00042926,0.0002
81102,OBJECT_81102,34521,OBJECT_34521,1253.5272,15.1092,0.0014501,0.00058477,0.0002
81102,OBJECT_81102,38121,OBJECT_38121,1945.0569,9.9792,0.0014501,0.00044144000000000003,0.0002
81102,OBJECT_81102,36180,OBJECT_36180,1187.2473,14.7497,0.0014501,0.00024505,0.0002
81102,OBJECT_81102,31374,OBJECT_31374,985.7381,9.6742,0.0014501,0.0010576000000000001,0.0002
81102,OBJECT_81102,34997,OBJECT_34997,1549.4125,10.9308,0.0014501,0.0006951899999999999,0.0002
81102,OBJECT_81102,29762,OBJECT_29762,1126.6076,14.0795,0.0014501,0.00020268,0.0001
81102,OBJECT_81102,35887,OBJECT_35887,824.669,8.5735,0.0014501,0.0011746,0.0002
81102,OBJECT_81102,32167,OBJECT_32167,1948.2262,14.5121,0.0014501,0.00029375,0.0002
81102,OBJECT_81102,31253,OBJECT_31253,1376.8468,14.7037,0.0014501,1.0382e-05,0.0001
81102,OBJECT_81102,36049,OBJECT_36049,911.2756,11.0818,0.0014501,0.00074209,0.0002
81102,OBJECT_81102,29909,OBJECT_29909,443.0407,12.9304,0.0014501,0.001231,0.0002
81102,OBJECT_81102,37993,OBJECT_37993,230.3319,7.489,0.0014501,0.00077472,0.0002
81102,OBJECT_81102,38809,OBJECT_38809,693.0042,15.2442,0.0014501,0.00035086000000000004,0.0002
81102,OBJECT_81102,34304,OBJECT_34304,1824.3113,9.6156,0.0014501,0.00086513,0.0002
81102,OBJECT_81102,35196,OBJECT_35196,991.4157,15.389,0.0014501,0.00049525,0.0002
81102,OBJECT_81102,31201,OBJECT_31201,1160.069,6.8733,0.0014501,0.00042842000000000005,0.0002
81102,OBJECT_81102,34031,OBJECT_34031,2205.8558,10.7794,0.0014501,0.00069932,0.0002
81102,OBJECT_81102,36711,OBJECT_36711,438.8228,14.1475,0.0014501,0.0018024000000000002,0.0002
81102,OBJECT_81102,35469,OBJECT_35469,537.7536,14.1334,0.0014501,5.8041e-05,0.0001
81102,OBJECT_81102,34571,OBJECT_34571,508.2504,5.2725,0.0014501,0.0014056,0.0001
81102,OBJECT_81102,30112,OBJECT_30112,691.5657,14.6745,0.0014501,0.00036626,0.0002
81102,OBJECT_81102,30293,OBJECT_30293,793.1252,6.361,0.0014501,0.00043189,0.0002
81102,OBJECT_81102,30857,OBJECT_30857,595.0682,15.4723,0.0014501,0.0026489,0.0002
81102,OBJECT_81102,31341,OBJECT_31341,1394.4369,13.7559,0.0014501,0.0007172,0.0002
81102,OBJECT_81102,36539,OBJECT_36539,805.9235,13.6759,0.0014501,0.00031888,0.0002
81102,OBJECT_81102,36710,OBJECT_36710,1358.045,14.4618,0.0014501,0.0010532999999999999,0.0002
81102,OBJECT_81102,36053,OBJECT_36053,1802.9649,8.8506,0.0014501,0.00098765,0.0002
81102,OBJECT_81102,29957,OBJECT_29957,372.2789,10.9887,0.0014501,0.0027883,0.0002
81102,OBJECT_81102,33640,OBJECT_33640,1466.092,12.158,0.0014501,0.00028514,0.0002
81102,OBJECT_81102,31459,OBJECT_31459,1567.3766,7.4514,0.0014501,0.00052996,0.0002
81102,OBJECT_81102,37971,OBJECT_37971,1024.9553,14.1402,0.0014501,0.00038973,0.0002
81102,OBJECT_81102,34634,OBJECT_34634,1058.8381,14.3985,0.0014501,0.00016763,0.0001
81102,OBJECT_81102,82683,OBJECT_82683,1003.2571,14.8318,0.0014501,0.00024148,0.0002
81102,OBJECT_81102,34015,OBJECT_34015,1910.6953,7.8422,0.0014501,0.00073415,0.0002
81102,OBJECT_81102,31387,OBJECT_31387,1470.8212,6.8163,0.0014501,0.0001101,0.0001
81102,OBJECT_81102,34273,OBJECT_34273,1251.5069,12.3268,0.0014501,0.00045445,0.0002
81102,OBJECT_81102,30053,OBJECT_30053,2462.1876,10.3287,0.0014501,0.0008360300000000001,0.0002
81102,OBJECT_81102,31071,OBJECT_31071,950.8084,13.4308,0.0014501,0.00064896,0.0002
81102,OBJECT_81102,33980,OBJECT_33980,1064.2293,13.5474,0.0014501,0.00028147000000000003,0.0002
81102,OBJECT_81102,30385,OBJECT_30385,690.4407,15.5526,0.0014501,0.00013742,0.0001
81102,OBJECT_81102,35667,OBJECT_35667,1017.8912,9.9375,0.0014501,0.0005590500000000001,0.0002
81102,OBJECT_81102,36614,OBJECT_36614,3310.6961,8.0449,0.0014501,0.0006218399999999999,0.0002
81102,OBJECT_81102,30472,OBJECT_30472,1925.279,13.5885,0.0014501,0.0014198,0.0002
81102,OBJECT_81102,31916,OBJECT_31916,92.2903,13.4316,0.0014501,0.00073288,0.0002
28059,OBJECT_28059,81102,OBJECT_81102,818.8363,15.0805,8.0114e-05,0.0014501,0.0001
81102,OBJECT_81102,37535,OBJECT_37535,1555.7601,12.7759,0.0014501,0.00033844999999999996,0.0002
81102,OBJECT_81102,46965,OBJECT_46965,621.0466,14.064,0.0014501,0.00041804000000000006,0.0002
81102,OBJECT_81102,31480,OBJECT_31480,916.3781,7.6603,0.0014501,0.0020095,0.0002
81102,OBJECT_81102,37053,OBJECT_37053,1555.9071,11.8644,0.0014501,0.001198,0.0002
81102,OBJECT_81102,34046,OBJECT_34046,344.8499,14.1743,0.0014501,0.0005084,0.0002
20323,OBJECT_20323,81102,OBJECT_81102,1349.3151,8.4042,5.5648e-05,0.0014501,0.0002
81102,OBJECT_81102,85015,OBJECT_85015,127.5231,14.1103,0.0014501,2.9949e-05,0.0001
81102,OBJECT_81102,82524,OBJECT_82524,3277.4131,6.7344,0.0014501,0.0014302000000000002,0.0002
81102,OBJECT_81102,81279,OBJECT_81279,535.2074,15.4222,0.0014501,0.00028305999999999996,0.0002
81102,OBJECT_81102,37695,OBJECT_37695,2820.9207,15.3392,0.0014501,0.00042847,0.0002
81102,OBJECT_81102,30696,OBJECT_30696,625.5805,14.7462,0.0014501,0.00057604,0.0002
81102,OBJECT_81102,36167,OBJECT_36167,1303.1277,9.0418,0.0014501,0.00037589000000000003,0.0002
81102,OBJECT_81102,31449,OBJECT_31449,1209.6242,14.1181,0.0014501,0.00011036000000000001,0.0001
81102,OBJECT_81102,30105,OBJECT_30105,752.4597,14.2006,0.0014501,0.00027881,0.0002
81102,OBJECT_81102,81535,OBJECT_81535,1313.0764,14.2769,0.0014501,0.00036779,0.0002
81102,OBJECT_81102,33972,OBJECT_33972,1124.4235,4.291,0.0014501,0.00091549,0.0001
81102,OBJECT_81102,37424,OBJECT_37424,401.8364,13.8016,0.0014501,0.00041502,0.0002
81102,OBJECT_81102,31038,OBJECT_31038,421.4596,13.617,0.0014501,0.0003852,0.0002
81102,OBJECT_81102,36676,OBJECT_36676,1069.2444,8.5279,0.0014501,0.00027912,0.0002
81102,OBJECT_81102,31887,OBJECT_31887,649.3556,14.1864,0.0014501,0.0013664999999999999,0.0002
81102,OBJECT_81102,30568,OBJECT_30568,783.949,7.6103,0.0014501,0.0014050000000000002,0.0002
81102,OBJECT_81102,31554,OBJECT_31554,450.6037,10.2952,0.0014501,0.0017964,0.0002
81102,OBJECT_81102,30071,OBJECT_30071,318.0478,13.2817,0.0014501,0.0014062,0.0002
81102,OBJECT_81102,33798,OBJECT_33798,1490.3203,9.4965,0.0014501,0.00010213,0.0001
81102,OBJECT_81102,29970,OBJECT_29970,1207.8416,10.8391,0.0014501,0.0002542,0.0002
81102,OBJECT_81102,37445,OBJECT_37445,1110.2843,14.1449,0.0014501,0.00023378,0.0002
81102,OBJECT_81102,35015,OBJECT_35015,1681.7357,4.3912,0.0014501,0.00033224,0.0001
81102,OBJECT_81102,34682,OBJECT_34682,1892.2662,12.9617,0.0014501,0.00037659,0.0002
81102,OBJECT_81102,30663,OBJECT_30663,4637.6387,9.4185,0.0014501,0.0012248,0.0002
81102,OBJECT_81102,32243,OBJECT_32243,917.1477,15.2157,0.0014501,0.00081419,0.0002
81102,OBJECT_81102,30202,OBJECT_30202,674.8416,13.2004,0.0014501,0.0014817,0.0002
81102,OBJECT_81102,34468,OBJECT_34468,1264.9775,10.4705,0.0014501,0.00018481000000000001,0.0001
81102,OBJECT_81102,31152,OBJECT_31152,539.1211,14.1309,0.0014501,8.6533e-05,0.0001
81102,OBJECT_81102,34680,OBJECT_34680,615.7709,10.5812,0.0014501,0.00067228,0.0002
81102,OBJECT_81102,32441,OBJECT_32441,996.1891,14.3681,0.0014501,0.00057704,0.0002
81102,OBJECT_81102,33934,OBJECT_33934,894.9591,12.1322,0.0014501,0.00046498000000000004,0.0002
81102,OBJECT_81102,31726,OBJECT_31726,1054.2283,15.7508,0.0014501,0.00040228000000000003,0.0002
81102,OBJECT_81102,35840,OBJECT_35840,2505.8757,6.4497,0.0014501,0.0006569000000000001,0.0002
81102,OBJECT_81102,34553,OBJECT_34553,1749.0209,5.2585,0.0014501,0.00071488,0.0001
81102,OBJECT_81102,37483,OBJECT_37483,737.6419,8.6627,0.0014501,0.00019035,0.0001
81102,OBJECT_81102,81683,OBJECT_81683,504.0469,9.3815,0.0014501,0.00056442,0.0002
81102,OBJECT_81102,36008,OBJECT_36008,1615.1232,9.2361,0.0014501,0.0021654,0.0002
81102,OBJECT_81102,40810,OBJECT_40810,1623.6496,12.432,0.0014501,0.00034626000000000004,0.0002
81102,OBJECT_81102,38006,OBJECT_38006,1056.0015,13.673,0.0014501,0.0011,0.0002
81102,OBJECT_81102,31172,OBJECT_31172,636.4373,14.9179,0.0014501,7.3537e-05,0.0001
81102,OBJECT_81102,36540,OBJECT_36540,1784.8929,5.7665,0.0014501,0.0006985,0.0002
81102,OBJECT_81102,30885,OBJECT_30885,440.6369,6.5992,0.0014501,0.0012212000000000002,0.0002
81102,OBJECT_81102,32361,OBJECT_32361,1397.7139,14.6679,0.0014501,0.0011125,0.0002
81102,OBJECT_81102,30552,OBJECT_30552,907.5753,10.8004,0.0014501,0.0020753,0.0002
81102,OBJECT_81102,31224,OBJECT_31224,1926.7058,14.5523,0.0014501,0.00014155000000000003,0.0001
81102,OBJECT_81102,34141,OBJECT_34141,1296.5306,14.4975,0.0014501,0.00082025,0.0002
81102,OBJECT_81102,46449,OBJECT_46449,471.2471,15.3346,0.0014501,0.00021116,0.0002
81102,OBJECT_81102,37562,OBJECT_37562,968.5056,14.2273,0.0014501,0.0006138700000000001,0.0002
81102,OBJECT_81102,32304,OBJECT_32304,978.2936,14.3295,0.0014501,0.0007681599999999999,0.0002
81102,OBJECT_81102,37486,OBJECT_37486,47.0091,9.6675,0.0014501,0.0020374,0.0002
81102,OBJECT_81102,87320,OBJECT_87320,3737.0744,11.5237,0.0014501,0.00060968,0.0002
81102,OBJECT_81102,34035,OBJECT_34035,936.149,13.5518,0.0014501,0.00071663,0.0002
81102,OBJECT_81102,34276,OBJECT_34276,1728.491,12.8395,0.0014501,0.00036865,0.0002
81102,OBJECT_81102,32098,OBJECT_32098,749.0307,14.5206,0.0014501,0.0001943,0.0001
81102,OBJECT_81102,33940,OBJECT_33940,755.1246,9.5553,0.0014501,0.00060139,0.0002
81102,OBJECT_81102,37108,OBJECT_37108,842.4338,12.0747,0.0014501,0.00047003,0.0002
81102,OBJECT_81102,32422,OBJECT_32422,1526.4756,13.8247,0.0014501,0.00014192,0.0001
81102,OBJECT_81102,35012,OBJECT_35012,340.5589,10.883,0.0014501,8.403100000000001e-05,0.0001
81102,OBJECT_81102,29898,OBJECT_29898,801.8444,12.1882,0.0014501,0.0009423700000000001,0.0002
81102,OBJECT_81102,30740,OBJECT_30740,1465.5152,13.1774,0.0014501,0.0016278999999999998,0.0002
81102,OBJECT_81102,31902,OBJECT_31902,1266.7862,13.5434,0.0014501,0.00015232,0.0001
81102,OBJECT_81102,31183,OBJECT_31183,506.8761,15.3197,0.0014501,0.0007321,0.0002
81102,OBJECT_81102,36259,OBJECT_36259,1376.9127,11.4236,0.0014501,0.0020456,0.0002
81102,OBJECT_81102,33944,OBJECT_33944,549.1425,11.6392,0.0014501,0.00015365000000000002,0.0001
81102,OBJECT_81102,35645,OBJECT_35645,1767.0592,11.7942,0.0014501,0.00097406,0.0002
81102,OBJECT_81102,34944,OBJECT_34944,1549.4925,6.1967,0.0014501,0.00048722,0.0002
81102,OBJECT_81102,37460,OBJECT_37460,797.657,8.6188,0.0014501,0.0011507000000000002,0.0002
27424,OBJECT_27424,81102,OBJECT_81102,747.8566,13.2759,0.00013461999999999998,0.0014501,0.0003
81102,OBJECT_81102,34685,OBJECT_34685,1748.4528,9.3768,0.0014501,0.00058991,0.0002
81102,OBJECT_81102,37960,OBJECT_37960,2571.9585,5.2454,0.0014501,0.00039168,0.0001
81102,OBJECT_81102,37077,OBJECT_37077,237.5416,13.8433,0.0014501,0.00018256000000000001,0.0001
81102,OBJECT_81102,30035,OBJECT_30035,865.8509,10.9311,0.0014501,6.0642e-05,0.0001
81102,OBJECT_81102,30549,OBJECT_30549,589.0144,13.0701,0.0014501,0.00083363,0.0002
81102,OBJECT_81102,37600,OBJECT_37600,1849.2725,10.8348,0.0014501,0.0017656,0.0002
81102,OBJECT_81102,37996,OBJECT_37996,1718.6698,4.6971,0.0014501,0.0021587,0.0001
81102,OBJECT_81102,35806,OBJECT_35806,82.5894,14.9363,0.0014501,0.00066759,0.0002
81102,OBJECT_81102,30759,OBJECT_30759,1363.7448,11.4524,0.0014501,0.0017543,0.0002
25994,OBJECT_25994,81102,OBJECT_81102,1212.1398,15.5076,6.4924e-05,0.0014501,0.0001
81102,OBJECT_81102,29999,OBJECT_29999,1865.6448,14.2557,0.0014501,0.00019950000000000002,0.0001
81102,OBJECT_81102,35128,OBJECT_35128,920.6075,6.6787,0.0014501,0.0013059999999999999,0.0002
81102,OBJECT_81102,30930,OBJECT_30930,562.9499,15.7087,0.0014501,0.00027388,0.0002
81102,OBJECT_81102,39781,OBJECT_39781,357.6195,7.873,0.0014501,0.0011893,0.0002
81102,OBJECT_81102,30893,OBJECT_30893,560.7322,15.2054,0.0014501,0.00031902000000000005,0.0002
81102,OBJECT_81102,34963,OBJECT_34963,1020.2369,13.9368,0.0014501,0.00057553,0.0002
81102,OBJECT_81102,33690,OBJECT_33690,1377.225,13.0655,0.0014501,0.0011707,0.0002
81102,OBJECT_81102,34614,OBJECT_34614,683.849,13.8535,0.0014501,0.0018732,0.0002
81102,OBJECT_81102,81478,OBJECT_81478,695.8537,9.1601,0.0014501,0.0014268,0.0002
81102,OBJECT_81102,32241,OBJECT_32241,675.2868,14.6678,0.0014501,0.0010017,0.0002
81102,OBJECT_81102,31191,OBJECT_31191,2329.4963,9.2546,0.0014501,0.00018962999999999999,0.0001
81102,OBJECT_81102,31674,OBJECT_31674,1266.458,14.6986,0.0014501,0.0010255,0.0002
6153,OBJECT_06153,81102,OBJECT_81102,1532.6665,3.7779,4.826e-05,0.0014501,0.0
81102,OBJECT_81102,31342,OBJECT_31342,1589.3784,12.9851,0.0014501,6.9222e-05,0.0001
81102,OBJECT_81102,31033,OBJECT_31033,2426.2874,13.3509,0.0014501,0.00016403,0.0001
81102,OBJECT_81102,29906,OBJECT_29906,1321.889,12.7906,0.0014501,0.0014769,0.0002
81102,OBJECT_81102,31426,OBJECT_31426,508.7465,11.1698,0.0014501,0.0015172,0.0002
81102,OBJECT_81102,30310,OBJECT_30310,787.465,15.5785,0.0014501,0.00045278,0.0002
